False,23,False,15,15,3,False,0.1,0.01,10000,22,True,1,21,744090400,2565768200,True,67 67 66,0.00492611 0.00492611 0.00985222,0.009852216748768542, True  True  True,0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0  0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  0 0 1 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0  1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0  0 0 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0  0 0 1 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0  0 3 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1  1 1 3 0 0 2 0 0 0 0 0 1 3 1 1 1 1 1 2 2 2 3 0 0 0 1 1 1 1 1 1 3 3 2 2 2  3 0 0 0 0 1 1 1 3 1 1 1 2 2 2 2 2 2 2 2 1 1 1 3 1 1 1 2 2 2 3 2 2 2 2 2  1 1 1 1 1 3 3 2 2 2 2 2 2 2 2 2 1 1 3 1 1 2 3 2 2 2 2 2 2 2 2 1 1 1 3 1  2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 2 3 2 2 3 2 2 3 2 2 1 1 3 1 1 2 2 2 2 2 2  2 2 3 2 1 1 1 1 1,1,21
False,23,False,15,15,3,False,0.1,0.01,10000,22,True,1,22,682411800,2638952100,True,67 67 66,0.00492611 0.00492611 0.00985222,0.009852216748768542, True  True  True,0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0  0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  0 0 1 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0  1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0  0 0 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0  0 0 1 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0  0 3 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1  1 1 3 0 0 0 0 0 0 0 1 1 3 1 1 1 1 1 0 0 0 3 0 0 0 1 1 1 1 1 1 3 3 2 2 2  3 2 2 0 1 1 1 1 3 1 1 1 2 2 2 2 2 2 2 1 1 1 1 3 1 1 1 2 2 2 3 2 2 2 2 1  1 1 1 1 1 3 3 2 2 2 2 2 2 2 2 1 1 1 3 1 1 2 3 2 2 2 2 2 2 2 2 1 1 1 3 1  2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 2 3 2 2 3 2 2 3 2 2 2 1 3 1 1 2 2 2 2 2 2  2 2 3 2 2 2 2 1 1,1,22
False,23,False,15,15,3,False,0.1,0.01,10000,22,True,1,29,731772600,2642945300,True,66 67 67,0.00985222 0.00492611 0.00492611,0.009852216748768542, True  True  True,0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0  0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  0 0 1 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0  1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0  0 0 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0  0 0 1 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0  0 3 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1  1 1 3 0 0 0 0 0 0 0 1 1 3 1 1 1 1 1 2 2 2 3 0 0 0 1 1 1 1 1 1 3 3 2 2 2  3 0 2 2 1 1 1 1 3 1 1 1 2 2 2 2 2 2 2 2 1 1 1 3 1 1 1 2 2 2 3 2 2 2 2 2  1 1 1 1 1 3 3 2 2 2 2 2 2 2 2 2 1 1 3 1 1 2 3 2 2 2 2 2 2 2 2 1 1 1 3 1  2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 2 3 2 2 3 2 2 3 2 2 1 1 3 1 1 2 2 2 2 2 2  2 2 3 2 1 1 1 1 1,1,29
False,23,False,15,15,3,False,0.1,0.01,10000,22,True,1,30,726777100,2896229300,True,67 67 66,0.00492611 0.00492611 0.00985222,0.009852216748768542, True  True  True,0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0  0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  0 0 1 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0  1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0  0 0 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0  0 0 1 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 1 1 3 0 0 0 0 0 0  0 3 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1  1 1 3 0 0 0 0 0 0 0 0 1 3 1 1 1 1 1 0 0 0 3 0 0 0 1 1 1 1 1 1 3 3 2 2 2  3 2 0 0 1 1 1 1 3 1 1 1 2 2 2 2 2 2 2 1 1 1 1 3 1 1 1 2 2 2 3 2 2 2 2 1  1 1 1 1 1 3 3 2 2 2 2 2 2 2 2 1 1 1 3 1 1 2 3 2 2 2 2 2 2 2 2 1 1 1 3 1  2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 2 3 2 2 3 2 2 3 2 2 2 2 3 1 1 2 2 2 2 2 2  2 2 3 2 2 2 2 1 1,1,30
False,23,False,15,15,3,False,0.1,0.01,10000,22,True,1,37,875872300,2615978800,True,66 67 67,0.00985222 0.00492611 0.00492611,0.009852216748768542, True  True  True,0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0  0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  0 0 1 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0  1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0  0 0 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0  0 0 1 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0  0 3 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1  1 1 3 0 0 2 0 0 0 0 0 1 3 1 1 1 1 1 2 2 2 3 0 0 0 1 1 1 1 1 1 3 3 2 2 2  3 0 2 0 0 1 1 1 3 1 1 1 2 2 2 2 2 2 2 2 1 1 1 3 1 1 1 2 2 2 3 2 2 2 2 2  1 1 1 1 1 3 3 2 2 2 2 2 2 2 2 2 1 1 3 1 1 2 3 2 2 2 2 2 2 2 2 1 1 1 3 1  2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 2 3 2 2 3 2 2 3 2 2 1 1 3 1 1 2 2 2 2 2 2  2 2 3 2 1 1 1 1 1,1,37
False,23,False,15,15,4,False,0.1,0.01,10000,81,True,0,9661,1718874300,1825092200,True,35 35 35 35,0. 0. 0. 0.,0.0, True  True  True  True,0 0 0 0 1 0 1 1 1 0 1 0 1 0 0 2 2 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0  1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 1 0 0 0 1 0 0 0 0 0 1  0 1 0 0 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1 1 0 0 1 1 1 0  0 0 1 0 0 0 1 0 0 1 0 0 1 1 1 0 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 1 0 1 0 1  0 0 1 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 0 0 0 1 0 0 2  1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 0 0 0 1 0 0 1 1 1 1 1 0  0 0 1 0 1 0 0 1 0,0 0 0 0 4 1 4 4 4 1 4 2 4 2 2 0 1 1 0 0 1 4 1 4 1 4 2 2 2 4 0 0 1 1 1 1  4 1 1 1 2 2 2 4 2 0 0 0 1 1 1 1 1 1 4 2 4 2 2 2 0 4 0 0 0 4 1 1 1 1 1 4  2 4 2 0 0 4 4 0 4 1 1 1 4 4 2 2 2 2 4 4 0 4 0 0 0 1 1 1 4 4 2 2 4 4 4 0  0 0 4 1 1 1 4 3 3 4 2 2 4 4 4 0 0 4 4 1 4 3 3 4 2 2 2 4 4 0 0 4 0 4 1 4  3 3 4 4 2 2 4 4 4 0 0 0 0 4 3 3 2 2 2 2 2 4 4 4 4 0 4 4 3 3 3 3 4 2 2 3  4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 3 4 3 3 3 4 3 3 4 4 4 4 4 3  3 3 4 3 4 3 3 4 3,1,9661
False,23,False,15,15,4,False,0.1,0.01,10000,81,True,2,15002,2138971300,1962763100,True,34 35 36 35,0.02777778 0.         0.02777778 0.        ,0.027777777777777776, True  True  True  True,0 0 0 0 1 0 1 1 1 0 1 0 1 0 0 2 2 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0  1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 1 0 0 0 1 0 0 0 0 0 1  0 1 0 0 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1 1 0 0 1 1 1 0  0 0 1 0 0 0 1 0 0 1 0 0 1 1 1 0 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 1 0 1 0 1  0 0 1 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 0 0 0 1 0 0 2  1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 0 0 0 1 0 0 1 1 1 1 1 0  0 0 1 0 1 0 0 1 0,0 0 0 0 4 1 4 4 4 1 4 2 4 2 2 0 1 1 0 0 1 4 1 4 1 4 2 2 2 4 0 0 1 1 1 1  4 1 1 1 2 2 2 4 2 0 0 0 0 1 1 1 1 1 4 2 4 2 2 2 0 4 0 0 0 4 1 1 1 1 2 4  2 4 2 0 0 4 4 0 4 1 1 1 4 4 2 2 2 2 4 4 0 4 0 1 1 1 1 1 4 4 2 2 4 4 4 0  0 0 4 1 1 1 4 3 3 4 2 2 4 4 4 0 0 4 4 1 4 3 3 4 2 2 2 4 4 0 0 4 0 4 1 4  3 3 4 4 2 2 4 4 4 0 0 0 0 4 3 3 2 2 2 2 2 4 4 4 4 0 4 4 3 3 3 3 4 2 2 3  4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 3 4 3 3 3 4 3 3 4 4 4 4 4 3  3 3 4 3 4 3 3 4 3,1,15002
False,23,False,15,15,4,False,0.1,0.01,10000,81,True,0,3034,1540442200,1866979600,True,35 35 35 35,0. 0. 0. 0.,0.0, True  True  True  True,0 0 0 0 1 0 1 1 1 0 1 0 1 0 0 2 2 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0  1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 1 0 0 0 1 0 0 0 0 0 1  0 1 0 0 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1 1 0 0 1 1 1 0  0 0 1 0 0 0 1 0 0 1 0 0 1 1 1 0 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 1 0 1 0 1  0 0 1 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 0 0 0 1 0 0 2  1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 0 0 0 1 0 0 1 1 1 1 1 0  0 0 1 0 1 0 0 1 0,0 0 0 0 4 1 4 4 4 1 4 2 4 2 2 0 1 0 0 0 1 4 1 4 1 4 2 2 2 4 0 1 1 1 1 1  4 1 1 1 2 2 2 4 2 0 0 0 0 0 1 1 1 1 4 2 4 2 2 2 0 4 0 0 0 4 1 1 1 1 1 4  2 4 2 0 0 4 4 0 4 1 1 1 4 4 2 2 2 2 4 4 0 4 0 1 1 1 1 1 4 4 2 2 4 4 4 0  0 0 4 1 1 1 4 3 3 4 2 2 4 4 4 0 0 4 4 1 4 3 3 4 2 2 2 4 4 0 0 4 0 4 1 4  3 3 4 4 2 2 4 4 4 0 0 0 0 4 3 3 2 2 2 2 2 4 4 4 4 0 4 4 3 3 3 3 4 2 2 3  4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 3 4 3 3 3 4 3 3 4 4 4 4 4 3  3 3 4 3 4 3 3 4 3,1,3034
False,23,False,15,15,4,False,0.1,0.01,10000,81,True,0,14973,2412838000,1871969300,True,35 35 35 35,0. 0. 0. 0.,0.0, True  True  True  True,0 0 0 0 1 0 1 1 1 0 1 0 1 0 0 2 2 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0  1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 1 0 0 0 1 0 0 0 0 0 1  0 1 0 0 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1 1 0 0 1 1 1 0  0 0 1 0 0 0 1 0 0 1 0 0 1 1 1 0 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 1 0 1 0 1  0 0 1 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 0 0 0 1 0 0 2  1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 0 0 0 1 0 0 1 1 1 1 1 0  0 0 1 0 1 0 0 1 0,0 0 0 0 4 0 4 4 4 0 4 2 4 2 2 0 1 0 0 0 0 4 0 4 0 4 2 2 2 4 0 1 1 1 0 0  4 0 0 0 2 2 2 4 2 0 0 0 1 0 0 0 0 0 4 2 4 2 2 2 0 4 0 1 1 4 1 0 0 0 0 4  2 4 2 0 0 4 4 1 4 1 1 0 4 4 2 2 2 2 4 4 1 4 1 1 1 1 1 1 4 4 2 2 4 4 4 1  1 1 4 1 1 1 4 3 3 4 2 2 4 4 4 1 1 4 4 1 4 3 3 4 2 2 2 4 4 1 1 4 1 4 1 4  3 3 4 4 2 2 4 4 4 1 1 1 1 4 3 3 2 2 2 2 2 4 4 4 4 1 4 4 3 3 3 3 4 2 2 3  4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 3 4 3 3 3 4 3 3 4 4 4 4 4 3  3 3 4 3 4 3 3 4 3,1,14973
False,53,False,23,23,10,False,0.1,0.001,10000,79,True,0,3819,11079533100,5786637500,True,44 44 44 44 44 44 44 44 44 44,0. 0. 0. 0. 0. 0. 0. 0. 0. 0.,0.0, True  True  True  True  True  True  True  True  True  True,0 0 0 0 0 1 0 0 0 0 0 1 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0  1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0  0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0  0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 2 0 0 0 0 0  0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2  1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 2 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1  1 0 0 0 0 0 1 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0  0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0  1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0  0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 1 0 0 0 0  0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0  0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0, 0  0  0  0  0 10  0  0  0  0  0 10  0  0  0 10  5  5  5  5  5  5  5  0   0  0  0  0  0  0  0 10  0  0  0  0 10  0  5  5  5 10  5  5  5  5  0  0   0 10  0  0 10  0  0  0 10  1  1  0  0  3 10 10  5  5  5  5 10 10  0  0   0  0  1  1  1  0 10 10  1  1  1  3  3  3  3 10  5 10  5 10  0  0  0 10   1  1  1  1  1  1  1  1  1  3  3  3  3  3  3 10  5  5  5  0  1  1  1  1   1  1 10  1  1  1  1  1  3  3  3 10  3  3  3 10  5 10  2  1  1  1  1  1   1  1  1  1  1 10  3  3  3 10  3  3  3  5  5  5  5  2 10  1 10  1  1  3   3  3  3  3  3  3  4  3  3 10  3  3 10  5  5  5  2  2 10  1  1 10  3  3   3  3  3 10  4  4  4 10  5 10  3  5  5  5  5  2  2  2 10  1  1  3  3 10  10  4  4  4  4  4 10  5  5  5  5  5 10  8  2  2  2  2  2  3  3  3  6  6  10  4  4  4  4 10 10  5  5  5 10  8  8  2  2  2  2  6  6  6  6  6  6  6   6  4  4  8  8  8  8  8  5  8  8  8  2 10 10  2  6 10  6  6 10  6  6  4  10  4 10  7  8 10  8  8  8  8  8  2  2  2 10  6  6  6  6  6  4  4  4  4   4  7  7 10  8  8  8  8  8 10  2  2  2 10  6  6  6  6  4  4  4  4  4  7  10  7 10  8  8  8  8 10 10  2  2  2  6  6  6  6 10  4  4  7  7  7  7  7   7  7  7  8  8  8  9  9 10 10  2  2  6  6  4  4  4  4  7  7  7  7  7  7   7  7  7  7  8  9  9 10  2  2  6  6  6 10  4  4  4  7  7 10  7  7  7  7   8  8  8  8  9 10  2  2  2  2  6  6  4  4  4  4  4  7 10  7  7  8  8  8   8  8  9  9  9  2 10  2  2  6  6  4  4  4  4  7  7 10  8  8  8 10  8 10   9  9  9  9  2  2  2  6  6  6 10  7  7  7  7  7  9  8  9  9  9  8  9  9   9  9  9 10 10  2  6  6  6  7  7  7  7  7  9  9  9  9  9  9  9  9  9  9   9  9  2  2  2 10  6  6 10  7  9  9  9  9  9  9  9  9 10 10  9  9 10  9   9,2,23868
